id,year,coh,ndrod,duy,yduy,duc,yduc,nmissd,uy,uc
1671,1980,0,0,.0832703,1,-.0481816,1,3,.4696456,-.3520636
1671,1981,0,0,-.0228934,1,.0498028,1,3,.4467522,-.3022608
1671,1982,0,0,.0012538,1,.0125934,1,3,.448006,-.2896674
1671,1983,0,0,0,0,0,0,3,,
1671,1984,0,0,0,0,0,0,3,,
1671,1985,0,0,0,0,0,0,3,,
1671,1986,0,0,0,0,0,0,3,,
1671,1987,0,1,0,0,0,0,3,,
1671,1988,0,1,0,0,0,0,3,,
1671,1989,0,1,0,0,0,0,3,,
1671,1990,0,0,0,0,0,0,3,,
1671,1991,0,0,0,0,0,0,3,,
1671,1992,0,0,0,0,0,0,3,,
1672,1979,0,0,0,0,0,0,3,,
1672,1980,0,0,0,0,0,0,3,,
1672,1981,0,0,0,0,0,0,3,,
1672,1982,0,0,0,0,0,0,3,,
1672,1983,0,0,0,0,0,0,3,,
1672,1984,0,0,0,0,0,0,3,,
1672,1985,0,0,0,0,0,0,3,,
1672,1986,0,0,0,0,0,0,3,,
1672,1987,0,1,0,0,0,0,3,.5489655,
1672,1988,0,1,-.4615308,1,0,0,3,.0874347,
1672,1989,0,1,-.2676569,1,0,0,3,-.1802222,-.2544228
1672,1990,0,0,.3629972,1,-.2481531,1,3,.1827749,-.5025759
1672,1991,0,0,-.0388158,1,.5616672,1,3,.1439592,.0590913
1672,1992,0,0,.3701064,1,-.6577172,1,3,.5140656,-.5986259
1673,1979,0,0,.1003252,1,.0929676,1,3,.2079157,-.2518555
1673,1980,0,0,-.1028225,1,-.2496887,1,3,.1050932,-.5015442
1673,1981,0,0,.2025101,1,.3435464,1,3,.3076033,-.1579979
1673,1982,0,0,.0086997,1,.1367071,1,3,.316303,-.0212908
1673,1983,0,0,-.0928986,1,-.279385,1,3,.2234044,-.3006758
1673,1984,0,0,.0415834,1,-.1146501,1,3,.2649878,-.4153259
1673,1985,0,0,1.053972,1,.2956762,1,3,1.31896,-.1196497
1673,1986,0,0,-.8430017,1,-.0216948,1,3,.4759584,-.1413445
1673,1987,0,1,-.0618528,1,0,0,3,.4141056,
1673,1988,0,1,-.4461659,1,0,0,3,-.0320603,
1673,1989,0,1,-.0437766,1,0,0,3,-.0758369,-.5372122
1673,1990,0,0,.3466224,1,.105576,1,3,.2707855,-.4316362
1673,1991,0,0,.2580468,1,.7473341,1,3,.5288323,.3156978
1673,1992,0,0,-.2897928,1,-.0915873,1,3,.2390395,.2241106
1674,1979,0,0,-.1505624,1,.1998921,1,3,-.0208073,-.2168356
1674,1980,0,0,-.043231,1,.1371359,1,3,-.0640384,-.0796997
1674,1981,0,0,.0577986,1,.4102432,1,3,-.0062398,.3305434
1674,1982,0,0,.0169458,1,-.2598321,1,3,.010706,.0707112
1674,1983,0,0,.0677685,1,-.4279408,1,3,.0784745,-.3572296
1674,1984,0,0,.0649792,1,.2147916,1,3,.1434537,-.142438
1674,1985,0,0,-.2239971,1,-.0247138,1,3,-.0805435,-.1671518
1674,1986,0,0,-.1033245,1,-.1193398,1,3,-.183868,-.2864915
1674,1987,0,1,-.0185383,1,0,0,3,-.2024062,
1674,1988,0,1,.5803552,1,0,0,3,.3779489,
1674,1989,0,1,0,0,0,0,3,,
1674,1990,0,0,0,0,0,0,3,,
1674,1991,0,0,0,0,0,0,3,,
1674,1992,0,0,0,0,0,0,3,,
1675,1979,0,0,0,0,0,0,3,,
1675,1980,0,0,0,0,0,0,3,,
1675,1981,0,0,0,0,0,0,3,,
1675,1982,0,0,0,0,0,0,3,,
1675,1983,0,0,0,0,0,0,3,-.7457064,.499945
1675,1984,0,0,.3858153,1,-.5742821,1,3,-.3598911,-.074337
1675,1985,0,0,-.1994623,1,.2983921,1,3,-.5593535,.2240551
1675,1986,0,0,-.2722951,1,-.2256786,1,3,-.8316485,-.0016235
1675,1987,0,1,.1438931,1,0,0,3,-.6877555,
1675,1988,0,1,.1340962,1,0,0,3,-.5536593,
1675,1989,0,1,.0309652,1,0,0,3,-.5226941,.0828662
1675,1990,0,0,-.1664351,1,-.3606066,1,3,-.6891292,-.2777404
1675,1991,0,0,.410175,1,-.4881778,1,3,-.2789542,-.7659182
1675,1992,0,0,0,0,0,0,3,,
1676,1979,0,0,0,0,0,0,3,,
1676,1980,0,0,0,0,0,0,3,,
1676,1981,0,0,0,0,0,0,3,,
1676,1982,0,0,0,0,0,0,3,,
1676,1983,0,0,0,0,0,0,3,,
1676,1984,0,0,0,0,0,0,3,-.9712049,-.3473242
1676,1985,0,0,.7528752,1,-2.376888,1,3,-.2183296,-2.724212
1676,1986,0,0,-.3866655,1,2.226127,1,3,-.6049951,-.4980853
1676,1987,0,1,-.2650046,1,0,0,3,-.8699998,
1676,1988,0,1,-.0369346,1,0,0,3,-.9069343,
1676,1989,0,1,-.1121421,1,0,0,3,-1.019076,-.5291268
1676,1990,0,0,.2645217,1,.3118253,1,3,-.7545547,-.2173015
1676,1991,0,0,.2421604,1,.2339387,1,3,-.5123943,.0166372
1676,1992,0,0,0,0,0,0,3,,
1677,1979,0,0,-.1054646,1,-.1231925,1,3,-.4228705,-.1249576
1677,1980,0,0,.2384906,1,-.0682048,1,3,-.1843799,-.1931624
1677,1981,0,0,-.1276477,1,-.7212022,1,3,-.3120276,-.9143646
1677,1982,0,0,.1078684,1,.9669908,1,3,-.2041591,.0526263
1677,1983,0,0,-.041044,1,-.214087,1,3,-.2452031,-.1614607
1677,1984,0,0,-.0480283,1,.0756762,1,3,-.2932314,-.0857845
1677,1985,0,0,.1268119,1,.0652001,1,3,-.1664194,-.0205844
1677,1986,0,0,-.1034842,1,.1815356,1,3,-.2699037,.1609512
1677,1987,0,1,.060468,1,0,0,3,-.2094357,
1677,1988,0,1,0,0,0,0,3,,
1677,1989,0,1,0,0,0,0,3,,
1677,1990,0,0,0,0,0,0,3,,
1677,1991,0,0,0,0,0,0,3,,
1677,1992,0,0,0,0,0,0,3,,
1678,1979,0,0,.0201655,1,.2059916,1,3,-.0729062,.3341613
1678,1980,0,0,-.4718106,1,-.7621269,1,3,-.5447168,-.4279656
1678,1981,0,0,0,0,0,0,3,,
1678,1982,0,0,0,0,0,0,3,,
1678,1983,0,0,0,0,0,0,3,,
1678,1984,0,0,0,0,0,0,3,,
1678,1985,0,0,0,0,0,0,3,,
1678,1986,0,0,0,0,0,0,3,,
1678,1987,0,1,0,0,0,0,3,,
1678,1988,0,1,0,0,0,0,3,,
1678,1989,0,1,0,0,0,0,3,,
1678,1990,0,0,0,0,0,0,3,,
1678,1991,0,0,0,0,0,0,3,,
1678,1992,0,0,0,0,0,0,3,,
1679,1979,0,0,.3143401,1,-.0998568,1,3,-.1976112,.255975
1679,1980,0,0,.3971375,1,.1332158,1,3,.1995263,.3891907
1679,1981,0,0,-.2336449,1,-.2592642,1,3,-.0341186,.1299266
1679,1982,0,0,-.0488702,1,.2359959,1,3,-.0829889,.3659225
1679,1983,0,0,-.0324245,1,-.1622505,1,3,-.1154134,.203672
1679,1984,0,0,0,0,0,0,3,,
1679,1985,0,0,0,0,0,0,3,,
1679,1986,0,0,0,0,0,0,3,,
1679,1987,0,1,0,0,0,0,3,,
1679,1988,0,1,0,0,0,0,3,,
1679,1989,0,1,0,0,0,0,3,,
1679,1990,0,0,0,0,0,0,3,,
1679,1991,0,0,0,0,0,0,3,,
1679,1992,0,0,0,0,0,0,3,,
1680,1979,0,0,.5232655,1,-.0004501,1,3,.0425652,-.3422925
1680,1980,0,0,-.0629328,1,-.3665486,1,3,-.0203676,-.7088411
1680,1981,0,0,-.5311411,1,.2719329,1,3,-.5515087,-.4369082
1680,1982,0,0,.5669137,1,.1487291,1,3,.015405,-.288179
1680,1983,0,0,-.3133714,1,-.4271642,1,3,-.2979665,-.7153432
1680,1984,0,0,.3024626,1,.1254005,1,3,.0044961,-.5899426
1680,1985,0,0,-.1453004,1,.0691864,1,3,-.1408043,-.5207562
1680,1986,0,0,-1.086943,1,.1614294,1,3,-1.227748,-.3593268
1680,1987,0,1,.9519897,1,0,0,3,-.2757579,
1680,1988,0,1,-.3928652,1,0,0,3,-.6686231,
1680,1989,0,1,.205111,1,0,0,3,-.4635121,-.7330141
1680,1990,0,0,-.1577723,1,.1738085,1,3,-.6212844,-.5592057
1680,1991,0,0,.001702,1,.1391029,1,3,-.6195824,-.4201027
1680,1992,0,0,.2099297,1,.0671571,1,3,-.4096527,-.3529456
1681,1979,0,0,.0888236,1,-.3320325,1,3,-.3386241,-.2836729
1681,1980,0,0,-.5013055,1,.1807374,1,3,-.8399296,-.1029355
1681,1981,0,0,.2499721,1,.0900631,1,3,-.5899575,-.0128724
1681,1982,0,0,-.1445284,1,-.0148773,1,3,-.7344859,-.0277497
1681,1983,0,0,0,0,0,0,3,,
1681,1984,0,0,0,0,0,0,3,,
1681,1985,0,0,0,0,0,0,3,,
1681,1986,0,0,0,0,0,0,3,,
1681,1987,0,1,0,0,0,0,3,,
1681,1988,0,1,0,0,0,0,3,,
1681,1989,0,1,0,0,0,0,3,,
1681,1990,0,0,0,0,0,0,3,,
1681,1991,0,0,0,0,0,0,3,,
1681,1992,0,0,0,0,0,0,3,,
1682,1979,0,0,0,0,0,0,3,-.091396,-.2674362
1682,1980,0,0,.0210179,1,.0605195,1,3,-.0703781,-.2069167
1682,1981,0,0,.081622,1,-.1632295,1,3,.011244,-.3701462
1682,1982,0,0,-.0295707,1,.1890809,1,3,-.0183268,-.1810652
1682,1983,0,0,.0179911,1,-.2949317,1,3,-.0003356,-.475997
1682,1984,0,0,-.9105035,1,-.2419682,1,3,-.9108391,-.7179651
1682,1985,0,0,.6330059,1,.388716,1,3,-.2778333,-.3292492
1682,1986,0,0,.2494491,1,-.0749705,1,3,-.0283842,-.4042197
1682,1987,0,1,.0272576,1,0,0,3,-.0011265,
1682,1988,0,1,.1067588,1,0,0,3,.1056323,
1682,1989,0,1,.15508,1,0,0,3,.2607123,-.4174352
1682,1990,0,0,-.1166325,1,.3244161,1,3,.1440798,-.0930191
1682,1991,0,0,.1427172,1,-.3287365,1,3,.286797,-.4217556
1682,1992,0,0,-.0891447,1,.1045571,1,3,.1976523,-.3171985
1683,1979,0,0,0,0,0,0,3,,
1683,1980,0,0,0,0,0,0,3,,
1683,1981,0,0,0,0,0,0,3,,
1683,1982,0,0,0,0,0,0,3,,
1683,1983,0,0,0,0,0,0,3,-.2582287,-.3212381
1683,1984,0,0,-.1081377,1,.1222408,1,3,-.3663664,-.1989974
1683,1985,0,0,.4700085,1,-.1083236,1,3,.1036421,-.307321
1683,1986,0,0,-.1417303,1,-.090391,1,3,-.0380882,-.397712
1683,1987,0,1,-.232287,1,0,0,3,-.2703751,
1683,1988,0,1,.3484372,1,0,0,3,.0780621,
1683,1989,0,1,-.2035573,1,0,0,3,-.1254952,.1718648
1683,1990,0,0,-.4845978,1,.1722129,1,3,-.6100931,.3440777
1683,1991,0,0,.1590306,1,.2737037,1,3,-.4510624,.6177815
1683,1992,0,0,1.259175,1,-.19057,1,3,.8081121,.4272115
1684,1979,0,0,.0374551,1,.3133609,1,3,.1684975,-.0330798
1684,1980,0,0,.0797701,1,-.1454133,1,3,.2482675,-.1784931
1684,1981,0,0,.0802529,1,.4921529,1,3,.3285204,.3136598
1684,1982,0,0,-.0287046,1,-.2113663,1,3,.2998158,.1022935
1684,1983,0,0,-.0087056,1,-.0364878,1,3,.2911102,.0658057
1684,1984,0,0,.0072083,1,-.3878306,1,3,.2983186,-.322025
1684,1985,0,0,-.021811,1,.049447,1,3,.2765076,-.272578
1684,1986,0,0,-.0765905,1,.2133089,1,3,.1999172,-.0592691
1684,1987,0,1,.3117546,1,0,0,3,.5116718,
1684,1988,0,1,-.3808202,1,0,0,3,.1308515,
1684,1989,0,1,-.0988774,1,0,0,3,.0319741,.0429065
1684,1990,0,0,-.1157431,1,.1471562,1,3,-.0837689,.1900627
1684,1991,0,0,.0161662,1,-.2667716,1,3,-.0676028,-.0767089
1684,1992,0,0,0,0,0,0,3,,
1685,1979,0,0,0,0,0,0,3,,
1685,1980,0,0,0,0,0,0,3,,
1685,1981,0,0,0,0,0,0,3,.4680739,.4721506
1685,1982,0,0,-.1953982,1,.1539607,1,3,.2726758,.6261113
1685,1983,0,0,.3095994,1,-.221843,1,3,.5822752,.4042683
1685,1984,0,0,-.3289008,1,-.0605592,1,3,.2533743,.3437091
1685,1985,0,0,.10708,1,.095436,1,3,.3604544,.4391451
1685,1986,0,0,-.1259485,1,-.3097694,1,3,.2345059,.1293757
1685,1987,0,1,.0430843,1,0,0,3,.2775902,
1685,1988,0,1,-.2299839,1,0,0,3,.0476063,
1685,1989,0,1,.3576995,1,0,0,3,.4053057,.3106851
1685,1990,0,0,-.0564333,1,.2069831,1,3,.3488724,.5176682
1685,1991,0,0,0,0,0,0,3,,
1685,1992,0,0,0,0,0,0,3,,
1686,1979,0,0,.2148951,1,.2194142,1,3,.0533914,.0975403
1686,1980,0,0,-.0662496,1,-.3209491,1,3,-.0128582,-.2234088
1686,1981,0,0,.082494,1,.3955938,1,3,.0696358,.172185
1686,1982,0,0,.0245224,1,.0490541,1,3,.0941582,.2212391
1686,1983,0,0,-.3055463,1,-.1205364,1,3,-.2113881,.1007028
1686,1984,0,0,.8308891,1,.6841435,1,3,.619501,.7848462
1686,1985,0,0,-.3486207,1,-.8692794,1,3,.2708803,-.0844331
1686,1986,0,0,.0611534,1,.0580525,1,3,.3320336,-.0263806
1686,1987,0,1,.6391642,1,0,0,3,.9711978,
1686,1988,0,1,-.8154947,1,0,0,3,.1557031,
1686,1989,0,1,.7605812,1,0,0,3,.9162843,.4457233
1686,1990,0,0,-.6819879,1,-.6601868,1,3,.2342964,-.2144635
1686,1991,0,0,-.2082321,1,.1732854,1,3,.0260644,-.0411781
1686,1992,0,0,.2809427,1,.1143921,1,3,.307007,.0732139
1687,1979,0,0,0,0,0,0,3,,
1687,1980,0,0,0,0,0,0,3,-.896363,-.5381065
1687,1981,0,0,.0391352,1,0,0,3,-.8572278,
1687,1982,0,0,-.2676259,1,0,0,3,-1.124854,-.5371767
1687,1983,0,0,.3279957,1,-.1078944,1,3,-.796858,-.6450711
1687,1984,0,0,.5471814,1,.7017147,1,3,-.2496766,.0566436
1687,1985,0,0,-1.222873,1,-4.489192,1,3,-1.47255,-4.432549
1687,1986,0,0,.5434263,1,4.158589,1,3,-.9291233,-.2739597
1687,1987,0,1,-.1216605,1,0,0,3,-1.050784,
1687,1988,0,1,.7227642,1,0,0,3,-.3280197,
1687,1989,0,1,-.2044591,1,0,0,3,-.5324788,.1090248
1687,1990,0,0,.2552716,1,-.174997,1,3,-.2772072,-.0659722
1687,1991,0,0,-.30857,1,-.3963586,1,3,-.5857772,-.4623308
1687,1992,0,0,0,0,0,0,3,,
1688,1979,0,0,0,0,0,0,3,,
1688,1980,0,0,0,0,0,0,3,,
1688,1981,0,0,0,0,0,0,3,,
1688,1982,0,0,0,0,0,0,3,.1185913,.1321502
1688,1983,0,0,.0230861,1,-.1794941,1,3,.1416774,-.0473439
1688,1984,0,0,.3852286,1,.0885764,1,3,.526906,.0412325
1688,1985,0,0,-.0297427,1,.0833835,1,3,.4971633,.1246159
1688,1986,0,0,-.0421781,1,.5204111,1,3,.4549853,.645027
1688,1987,0,1,-.1678967,1,0,0,3,.2870885,
1688,1988,0,1,-.1398423,1,0,0,3,.1472462,
1688,1989,0,1,.0040939,1,0,0,3,.1513401,.3721383
1688,1990,0,0,.0175304,1,-.0036791,1,3,.1688705,.3684592
1688,1991,0,0,-.0431779,1,-.0157575,1,3,.1256926,.3527017
1688,1992,0,0,-.4373034,1,-.2235269,1,3,-.3116108,.1291748
1689,1979,0,0,.183842,1,.1943719,1,3,.012594,.2735645
1689,1980,0,0,0,0,0,0,3,,
1689,1981,0,0,0,0,0,0,3,,
1689,1982,0,0,0,0,0,0,3,,
1689,1983,0,0,0,0,0,0,3,,
1689,1984,0,0,0,0,0,0,3,,
1689,1985,0,0,0,0,0,0,3,,
1689,1986,0,0,0,0,0,0,3,,
1689,1987,0,1,0,0,0,0,3,,
1689,1988,0,1,0,0,0,0,3,,
1689,1989,0,1,0,0,0,0,3,,
1689,1990,0,0,0,0,0,0,3,,
1689,1991,0,0,0,0,0,0,3,,
1689,1992,0,0,0,0,0,0,3,,
1690,1979,0,0,0,0,0,0,3,,
1690,1980,0,0,0,0,0,0,3,,
1690,1981,0,0,0,0,0,0,3,,
1690,1982,0,0,0,0,0,0,3,,
1690,1983,0,0,0,0,0,0,3,,
1690,1984,0,0,0,0,0,0,3,,
1690,1985,0,0,0,0,0,0,3,,
1690,1986,0,0,0,0,0,0,3,,
1690,1987,0,1,0,0,0,0,3,,
1690,1988,0,1,0,0,0,0,3,-.0091024,
1690,1989,0,1,-.0732087,1,0,0,3,-.0823112,.2836197
1690,1990,0,0,.0707185,1,.5729545,1,3,-.0115927,.8565742
1690,1991,0,0,.3280314,1,-.8621579,1,3,.3164387,-.0055837
1690,1992,0,0,0,0,0,0,3,,
1691,1979,0,0,-.1906065,1,-.2832984,1,3,.3214571,-.0160769
1691,1980,0,0,.0325663,1,-.1207549,1,3,.3540234,-.1368319
1691,1981,0,0,-.0650646,1,.1882414,1,3,.2889588,.0514095
1691,1982,0,0,-.217287,1,-.3643996,1,3,.0716719,-.3129901
1691,1983,0,0,.2655656,1,-.0515357,1,3,.3372374,-.3645259
1691,1984,0,0,-.1116585,1,-.0152289,1,3,.2255789,-.3797548
1691,1985,0,0,-.219466,1,.1433148,1,3,.0061129,-.2364399
1691,1986,0,0,.4251531,1,.111063,1,3,.431266,-.125377
1691,1987,0,1,-1.303221,1,0,0,3,-.8719553,
1691,1988,0,1,.3753321,1,0,0,3,-.4966233,
1691,1989,0,1,-.6784065,1,0,0,3,-1.17503,-.3278001
1691,1990,0,0,-.1788065,1,.2107406,1,3,-1.353836,-.1170596
1691,1991,0,0,.1200798,1,-.1111083,1,3,-1.233757,-.2281679
1691,1992,0,0,.1979847,1,.1214006,1,3,-1.035772,-.1067673
1692,1979,0,0,0,0,0,0,3,,
1692,1980,0,0,0,0,0,0,3,,
1692,1981,0,0,0,0,0,0,3,,
1692,1982,0,0,0,0,0,0,3,,
1692,1983,0,0,0,0,0,0,3,,
1692,1984,0,0,0,0,0,0,3,,
1692,1985,0,0,0,0,0,0,3,-.3505726,.4396341
1692,1986,0,0,.0757021,1,-.8433924,1,3,-.2748705,-.4037584
1692,1987,0,1,0,0,0,0,3,,
1692,1988,0,1,0,0,0,0,3,,
1692,1989,0,1,0,0,0,0,3,,
1692,1990,0,0,0,0,0,0,3,,
1692,1991,0,0,0,0,0,0,3,,
1692,1992,0,0,0,0,0,0,3,,
1693,1979,0,0,0,0,0,0,3,,
1693,1980,0,0,0,0,0,0,3,,
1693,1981,0,0,0,0,0,0,3,,
1693,1982,0,0,0,0,0,0,3,,
1693,1983,0,0,0,0,0,0,3,,
1693,1984,0,0,0,0,0,0,3,,
1693,1985,0,0,0,0,0,0,3,.2457587,.5845042
1693,1986,0,0,-.1025302,1,-.6921771,1,3,.1432285,-.1076728
1693,1987,0,1,.0512559,1,0,0,3,.1944844,
1693,1988,0,1,.2982626,1,0,0,3,.492747,
1693,1989,0,1,.0046999,1,0,0,3,.4974469,.5494035
1693,1990,0,0,-.2327704,1,-.3104312,1,3,.2646765,.2389722
1693,1991,0,0,-.2018484,1,.0954913,1,3,.0628281,.3344636
1693,1992,0,0,.0701644,1,-.2472214,1,3,.1329925,.0872421
1694,1979,0,0,0,0,0,0,3,,
1694,1980,0,0,0,0,0,0,3,,
1694,1981,0,0,0,0,0,0,3,,
1694,1982,0,0,0,0,0,0,3,,
1694,1983,0,0,0,0,0,0,3,,
1694,1984,0,0,0,0,0,0,3,,
1694,1985,0,0,0,0,0,0,3,.0585994,-.335426
1694,1986,0,0,-.3362345,1,-.1765943,1,3,-.2776351,-.5120202
1694,1987,0,1,.3565291,1,0,0,3,.078894,
1694,1988,0,1,.0738216,1,0,0,3,.1527156,
1694,1989,0,1,.1218897,1,0,0,3,.2746054,.0071205
1694,1990,0,0,-.2222506,1,.0211471,1,3,.0523548,.0282676
1694,1991,0,0,.1254622,1,-.0317229,1,3,.177817,-.0034553
1694,1992,0,0,-.1290281,1,-.163251,1,3,.0487889,-.1667063
1695,1979,0,0,0,0,0,0,3,,
1695,1980,0,0,0,0,0,0,3,,
1695,1981,0,0,0,0,0,0,3,,
1695,1982,0,0,0,0,0,0,3,,
1695,1983,0,0,0,0,0,0,3,,
1695,1984,0,0,0,0,0,0,3,,
1695,1985,0,0,0,0,0,0,3,,
1695,1986,0,0,0,0,0,0,3,.3273594,-.0452648
1695,1987,0,1,-.0313579,1,0,0,3,.2960015,
1695,1988,0,1,.0179258,1,0,0,3,.3139273,
1695,1989,0,1,.0958344,1,0,0,3,.4097617,.0464763
1695,1990,0,0,.0139068,1,-.1126305,1,3,.4236685,-.0661542
1695,1991,0,0,.0325238,1,-.2360095,1,3,.4561923,-.3021637
1695,1992,0,0,-.0407599,1,-.0639201,1,3,.4154324,-.3660838
1696,1979,0,0,.1340951,1,.1973198,1,3,.0078857,.1371718
1696,1980,0,0,.4245669,1,-.0764284,1,3,.4324526,.0607434
1696,1981,0,0,-.1400871,1,-.318187,1,3,.2923655,-.2574436
1696,1982,0,0,.0944772,1,-.637116,1,3,.3868426,-.8945596
1696,1983,0,0,0,0,0,0,3,,
1696,1984,0,0,0,0,0,0,3,,
1696,1985,0,0,0,0,0,0,3,,
1696,1986,0,0,0,0,0,0,3,,
1696,1987,0,1,0,0,0,0,3,,
1696,1988,0,1,0,0,0,0,3,,
1696,1989,0,1,0,0,0,0,3,,
1696,1990,0,0,0,0,0,0,3,,
1696,1991,0,0,0,0,0,0,3,,
1696,1992,0,0,0,0,0,0,3,,
1697,1979,0,0,0,0,0,0,3,,
1697,1980,0,0,0,0,0,0,3,,
1697,1981,0,0,0,0,0,0,3,,
1697,1982,0,0,0,0,0,0,3,.3007468,-.1302814
1697,1983,0,0,-.0647689,1,-.2636677,1,3,.2359779,-.3939491
1697,1984,0,0,.0319122,1,.1141574,1,3,.2678901,-.2797917
1697,1985,0,0,-.1699718,1,-.1157976,1,3,.0979183,-.3955892
1697,1986,0,0,.0859448,1,.2905174,1,3,.1838631,-.1050719
1697,1987,0,1,-.1483356,1,0,0,3,.0355275,
1697,1988,0,1,-.1532301,1,0,0,3,-.1177026,
1697,1989,0,1,.1167342,1,0,0,3,-.0009684,-.2870315
1697,1990,0,0,.2433046,1,.0935549,1,3,.2423362,-.1934766
1697,1991,0,0,-.1772451,1,.6011589,1,3,.0650911,.4076823
1697,1992,0,0,.1111261,1,-.290949,1,3,.1762172,.1167333
1698,1979,0,0,0,0,0,0,3,,
1698,1980,0,0,0,0,0,0,3,,
1698,1981,0,0,0,0,0,0,3,,
1698,1982,0,0,0,0,0,0,3,,
1698,1983,0,0,0,0,0,0,3,.3734719,.3950853
1698,1984,0,0,.0636619,1,-.0200999,1,3,.4371338,.3749854
1698,1985,0,0,-.0791789,1,-.4412402,1,3,.3579549,-.0662548
1698,1986,0,0,.0090131,1,-.1077982,1,3,.366968,-.174053
1698,1987,0,1,.0555379,1,0,0,3,.4225059,
1698,1988,0,1,.026921,1,0,0,3,.4494269,
1698,1989,0,1,-.1995114,1,0,0,3,.2499156,.2596357
1698,1990,0,0,.1578756,1,.3331282,1,3,.4077912,.5927638
1698,1991,0,0,-.0796669,1,-.3596578,1,3,.3281243,.2331061
1698,1992,0,0,-.168394,1,.0234774,1,3,.1597302,.2565835
1699,1979,0,0,0,0,0,0,3,,
1699,1980,0,0,0,0,0,0,3,,
1699,1981,0,0,0,0,0,0,3,,
1699,1982,0,0,0,0,0,0,3,,
1699,1983,0,0,0,0,0,0,3,,
1699,1984,0,0,0,0,0,0,3,,
1699,1985,0,0,0,0,0,0,3,.1633519,.175114
1699,1986,0,0,-.1419058,1,-.2934721,1,3,.0214461,-.1183581
1699,1987,0,1,.0129031,1,0,0,3,.0343492,
1699,1988,0,1,.1530767,1,0,0,3,.1874259,
1699,1989,0,1,.0614583,1,0,0,3,.2488842,.3716384
1699,1990,0,0,-.1561286,1,-.2115284,1,3,.0927556,.16011
1699,1991,0,0,.1068017,1,-.6864814,1,3,.1995573,-.5263714
1699,1992,0,0,-.0319749,1,.3094124,1,3,.1675824,-.216959
1700,1979,0,0,0,0,0,0,3,,
1700,1980,0,0,0,0,0,0,3,,
1700,1981,0,0,0,0,0,0,3,,
1700,1982,0,0,0,0,0,0,3,,
1700,1983,0,0,0,0,0,0,3,,
1700,1984,0,0,0,0,0,0,3,,
1700,1985,0,0,0,0,0,0,3,,
1700,1986,0,0,0,0,0,0,3,,
1700,1987,0,1,0,0,0,0,3,,
1700,1988,0,1,0,0,0,0,3,,
1700,1989,0,1,0,0,0,0,3,,
1700,1990,0,0,0,0,0,0,3,,
1700,1991,0,0,0,0,0,0,3,,
1700,1992,0,0,0,0,0,0,3,,
1701,1979,0,0,.0973807,1,.0938632,1,3,-.0544798,.3890813
1701,1980,0,0,.1975654,1,.0347174,1,3,.1430856,.4237988
1701,1981,0,0,-.1379809,1,-.0988769,1,3,.0051047,.3249218
1701,1982,0,0,-.1225844,1,.3864393,1,3,-.1174797,.7113612
1701,1983,0,0,-.2352636,1,-.7518239,1,3,-.3527433,-.0404627
1701,1984,0,0,-.0184427,1,.1333778,1,3,-.371186,.092915
1701,1985,0,0,.1078567,1,.2318635,1,3,-.2633294,.3247785
1701,1986,0,0,-.157019,1,-.1683774,1,3,-.4203484,.1564011
1701,1987,0,1,.0627163,1,0,0,3,-.3576321,
1701,1988,0,1,-.0084414,1,0,0,3,-.3660735,
1701,1989,0,1,-.2489599,1,0,0,3,-.6150333,-.2714453
1701,1990,0,0,.0302032,1,.3610853,1,3,-.5848301,.08964
1701,1991,0,0,.0028264,1,-.2014359,1,3,-.5820037,-.111796
1701,1992,0,0,-.0195349,1,-.019765,1,3,-.6015386,-.131561
1702,1979,0,0,0,0,0,0,3,-1.334208,-.452696
1702,1980,0,0,.972767,1,.0312333,1,3,-.3614415,-.4214627
1702,1981,0,0,-1.025034,1,-.5079136,1,3,-1.386476,-.9293763
1702,1982,0,0,.8877338,1,.4047421,1,3,-.4987419,-.5246342
1702,1983,0,0,-.9261178,1,-1.175506,1,3,-1.42486,-1.70014
1702,1984,0,0,.4436999,1,1.321388,1,3,-.9811597,-.3787522
1702,1985,0,0,0,0,0,0,3,,
1702,1986,0,0,0,0,0,0,3,,
1702,1987,0,1,0,0,0,0,3,,
1702,1988,0,1,0,0,0,0,3,,
1702,1989,0,1,0,0,0,0,3,,
1702,1990,0,0,0,0,0,0,3,,
1702,1991,0,0,0,0,0,0,3,,
1702,1992,0,0,0,0,0,0,3,,
1703,1979,0,0,-.0903244,1,-.001013,1,3,.0415753,.1571007
1703,1980,0,0,.1684077,1,.161353,1,3,.209983,.3184537
1703,1981,0,0,-.0614752,1,-.1204328,1,3,.1485077,.1980209
1703,1982,0,0,.0915234,1,-.2118235,1,3,.2400311,-.0138026
1703,1983,0,0,-.0600711,1,-.1599927,1,3,.1799601,-.1737953
1703,1984,0,0,.0081848,1,-.284055,1,3,.1881449,-.4578503
1703,1985,0,0,.4520984,1,.8457136,1,3,.6402433,.3878633
1703,1986,0,0,-.4330557,1,-.0398998,1,3,.2071876,.3479636
1703,1987,0,1,.01211,1,0,0,3,.2192976,
1703,1988,0,1,-.1847313,1,0,0,3,.0345663,
1703,1989,0,1,.2727516,1,0,0,3,.3073179,.4186199
1703,1990,0,0,0,0,0,0,3,,
1703,1991,0,0,0,0,0,0,3,,
1703,1992,0,0,0,0,0,0,3,,
1704,1979,0,0,0,0,0,0,3,,
1704,1980,0,0,0,0,0,0,3,,
